"site_name","site_code","sitetype","size_class","total","year","month","visibility","depth","method","block","species_name","common_name","latitude","longitude","Project"
"Ross Islets Slug Island","KCCA1","Kelp","nosize",3,"2023","06",3.5,2.7,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.87051773,-125.160347,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",6,"2023","05",1,10,2,2,"Acmaea mitra","Whitecap limpet",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",3,"2023","05",1,10,2,2,"Henricia spp.","Unidentified blood star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2023","05",1,10,2,2,"Cancer productus","Red rock crab",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","2.5",1,"2023","05",1,10,2,2,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","5",4,"2023","05",1,10,2,2,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","7.5",1,"2023","05",1,10,2,2,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",8,"2023","05",1,10,2,2,"Dermasterias imbricata","Leather star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",5,"2023","05",1,10,2,2,"Leptasterias hexactis","Six-rayed star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2023","05",1,10,2,2,"Doris odhneri","White night doris",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","7.5",1,"2023","05",1,10,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",3,"2023","05",1,10,2,2,"Parastichopus californicus","Californian sea cucumber",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2023","05",1,10,2,2,"Strongylocentrotus droebachiensis","Northern sea urchin",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2023","05",1,10,2,2,"Eupentacta quinquesemita","Stiff-footed sea cucumber",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2023","05",1,10,2,2,"Polycera tricolor","Tricolour nudibranch",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",2,"2023","05",1,10,2,2,"Oregonia gracilis","Graceful decorator crab",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2023","05",1,10,2,2,"Patiria miniata","Bat star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2023","05",1,10,2,2,"Orthasterias koehleri","Rainbow star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2023","05",1,10,2,2,"Evasterias troschelii","Mottled starfish",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2023","05",1,10,2,2,"Paguristes ulreyi","Furry hermit crab",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",1,"2023","05",1,10,2,2,"Strongylocentrotus purpuratus","Purple sea urchin",48.8915,-125.1149,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","nosize",88,"2023","06",1.5,2,2,2,"Pomaulax gibberosus","Red turban shell",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","nosize",7,"2023","06",1.5,2,2,2,"Evasterias troschelii","Mottled starfish",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","nosize",7,"2023","06",1.5,2,2,2,"Pisaster ochraceus","Purple sea star",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","nosize",2,"2023","06",1.5,2,2,2,"Acmaea mitra","Whitecap limpet",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","2.5",1,"2023","06",1.5,2,2,2,"Pycnopodia helianthoides","Sunflower star",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","2.5",1,"2023","06",1.5,2,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","5",3,"2023","06",1.5,2,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","7.5",3,"2023","06",1.5,2,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","nosize",4,"2023","06",1.5,2,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","nosize",27,"2023","06",1.5,2,2,2,"Patiria miniata","Bat star",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","nosize",23,"2023","06",1.5,2,2,2,"Parastichopus californicus","Californian sea cucumber",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","nosize",2,"2023","06",1.5,2,2,2,"Neverita lewisii","Lewis' Moon snail",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","nosize",91,"2023","06",1.5,2,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","2.5",1,"2023","06",1.5,2,2,2,"Haliotis kamtschatkana","Pinto abalone",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","5",2,"2023","06",1.5,2,2,2,"Haliotis kamtschatkana","Pinto abalone",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","nosize",1,"2023","06",1.5,2,2,2,"Nucella lamellosa","Frilled dogwinkle",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","nosize",3,"2023","06",1.5,2,2,2,"Dermasterias imbricata","Leather star",48.83072,-125.19439,"RLSsfu"
"Dodger Channel 1","KCCA3","Kelp","nosize",9,"2023","06",1.5,2,2,2,"Pugettia producta","Northern kelp crab",48.83072,-125.19439,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",158,"2023","06",1.5,4.9,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",12,"2023","06",1.5,4.9,2,1,"Orthasterias koehleri","Rainbow star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","2.5",3,"2023","06",1.5,4.9,2,1,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","5",3,"2023","06",1.5,4.9,2,1,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","7.5",3,"2023","06",1.5,4.9,2,1,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","10",3,"2023","06",1.5,4.9,2,1,"Haliotis kamtschatkana","Pinto abalone",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",8,"2023","06",1.5,4.9,2,1,"Paguroidea spp.","0",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2023","06",1.5,4.9,2,1,"Henricia pumila","Dwarf mottled henricia",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",5,"2023","06",1.5,4.9,2,1,"Pisaster ochraceus","Purple sea star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",9,"2023","06",1.5,4.9,2,1,"Dermasterias imbricata","Leather star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",2,"2023","06",1.5,4.9,2,1,"Lophopanopeus bellus","Black-clawed crab",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",12,"2023","06",1.5,4.9,2,1,"Hermissenda crassicornis","Opalescent nudibranch",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",3,"2023","06",1.5,4.9,2,1,"Nucella lamellosa","Frilled dogwinkle",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2023","06",1.5,4.9,2,1,"Evasterias troschelii","Mottled starfish",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",4,"2023","06",1.5,4.9,2,1,"Acmaea mitra","Whitecap limpet",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",3,"2023","06",1.5,4.9,2,1,"Apostichopus californicus","California sea cucumber",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",2,"2023","06",1.5,4.9,2,1,"Strongylocentrotus purpuratus","Purple sea urchin",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",2,"2023","06",1.5,4.9,2,1,"Phyllolithodes papillosus","Heart crab",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",3,"2023","06",1.5,4.9,2,1,"Antiopella fusca","White-and-orange-tipped nudibranch",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",2,"2023","06",1.5,4.9,2,1,"Dirona albolineata","White-line dirona",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",6,"2023","06",1.5,4.9,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","5",2,"2023","06",1.5,4.9,2,1,"Pycnopodia helianthoides","Sunflower star",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2023","06",1.5,4.9,2,1,"Pugettia gracilis","Graceful kelp crab",48.81508,-125.17585,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",47,"2023","06",2,3.5,2,1,"Patiria miniata","Bat star",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",135,"2023","06",2,3.5,2,1,"Pomaulax gibberosus","Red turban shell",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",134,"2023","06",2,3.5,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",7,"2023","06",2,3.5,2,1,"Dermasterias imbricata","Leather star",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",7,"2023","06",2,3.5,2,1,"Parastichopus californicus","Californian sea cucumber",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",4,"2023","06",2,3.5,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",11,"2023","06",2,3.5,2,1,"Orthasterias koehleri","Rainbow star",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","5",1,"2023","06",2,3.5,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2023","06",2,3.5,2,1,"Oregonia gracilis","Graceful decorator crab",48.87229,-125.1627,"RLSsfu"
"Ross Islet 2","KCCA11","Kelp","nosize",1,"2023","06",2,3.5,2,1,"Stylasterias forreri","Velcro seastar",48.87229,-125.1627,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",4,"2023","06",3,3.2,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",40,"2023","06",3,3.2,2,2,"Patiria miniata","Bat star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2023","06",3,3.2,2,2,"Orthasterias koehleri","Rainbow star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",1,"2023","06",3,3.2,2,2,"Pugettia gracilis","Graceful kelp crab",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",3,"2023","06",3,3.2,2,2,"Evasterias troschelii","Mottled starfish",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",6,"2023","06",3,3.2,2,2,"Cancer productus","Red rock crab",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",5,"2023","06",3,3.2,2,2,"Dermasterias imbricata","Leather star",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","nosize",3,"2023","06",3,3.2,2,2,"Parastichopus californicus","Californian sea cucumber",48.87535,-125.0915,"RLSsfu"
"Less Dangerous Bay","KCCA6","Rocky","7.5",1,"2023","06",3,3.2,2,2,"Pycnopodia helianthoides","Sunflower star",48.87535,-125.0915,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",252,"2023","06",2,2,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",3,"2023","06",2,2,2,2,"Parastichopus californicus","Californian sea cucumber",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","2.5",3,"2023","06",2,2,2,2,"Haliotis kamtschatkana","Pinto abalone",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","5",19,"2023","06",2,2,2,2,"Haliotis kamtschatkana","Pinto abalone",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","7.5",17,"2023","06",2,2,2,2,"Haliotis kamtschatkana","Pinto abalone",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","10",12,"2023","06",2,2,2,2,"Haliotis kamtschatkana","Pinto abalone",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",21,"2023","06",2,2,2,2,"Acmaea mitra","Whitecap limpet",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",6,"2023","06",2,2,2,2,"Orthasterias koehleri","Rainbow star",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",3,"2023","06",2,2,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",4,"2023","06",2,2,2,2,"Lottia scutum","Plate limpet",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",12,"2023","06",2,2,2,2,"Pisaster ochraceus","Purple sea star",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",8,"2023","06",2,2,2,2,"Pomaulax gibberosus","Red turban shell",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",4,"2023","06",2,2,2,2,"Dermasterias imbricata","Leather star",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",4,"2023","06",2,2,2,2,"Diodora aspera","Rough Keyhold Limpet",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","10",2,"2023","06",2,2,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",7,"2023","06",2,2,2,2,"Strongylocentrotus purpuratus","Purple sea urchin",48.83608,-125.2131,"RLSsfu"
"Ed King East Inside","KCCA7","Kelp","nosize",1,"2023","06",2,2,2,2,"Pagurus acadianus","Acadian hermit crab",48.83608,-125.2131,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","2.5",8,"2023","06",3.5,2.7,2,1,"Haliotis kamtschatkana","Pinto abalone",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","5",5,"2023","06",3.5,2.7,2,1,"Haliotis kamtschatkana","Pinto abalone",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","7.5",7,"2023","06",3.5,2.7,2,1,"Haliotis kamtschatkana","Pinto abalone",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","10",2,"2023","06",3.5,2.7,2,1,"Haliotis kamtschatkana","Pinto abalone",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","12.5",1,"2023","06",3.5,2.7,2,1,"Haliotis kamtschatkana","Pinto abalone",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","nosize",3,"2023","06",3.5,2.7,2,1,"Orthasterias koehleri","Rainbow star",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","nosize",6,"2023","06",3.5,2.7,2,1,"Dermasterias imbricata","Leather star",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","nosize",48,"2023","06",3.5,2.7,2,1,"Patiria miniata","Bat star",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","nosize",26,"2023","06",3.5,2.7,2,1,"Pomaulax gibberosus","Red turban shell",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","nosize",17,"2023","06",3.5,2.7,2,1,"Apostichopus californicus","California sea cucumber",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","nosize",87,"2023","06",3.5,2.7,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","nosize",1,"2023","06",3.5,2.7,2,1,"Henricia spp.","Unidentified blood star",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","nosize",6,"2023","06",3.5,2.7,2,1,"Pugettia gracilis","Graceful kelp crab",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","7.5",2,"2023","06",3.5,2.7,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","10",2,"2023","06",3.5,2.7,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","nosize",11,"2023","06",3.5,2.7,2,1,"Diodora aspera","Rough Keyhold Limpet",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","nosize",3,"2023","06",3.5,2.7,2,1,"Evasterias troschelii","Mottled starfish",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","nosize",1,"2023","06",3.5,2.7,2,1,"Cancer productus","Red rock crab",48.87051773,-125.160347,"RLSsfu"
"Ross Islets Slug Island","KCCA1","Kelp","nosize",3,"2023","06",3.5,2.7,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.87051773,-125.160347,"RLSsfu"
